gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Il33,1.5627935177416689e-152,3.810825251584867,0.792,0.011,3.2818663872575046e-148
Plp1,8.332419660674346e-148,-0.8519392187279919,1,1,1.7498081287416127e-143
Fkbp1a,4.023907261515176e-145,-1.6677648662170252,0.712,0.985,8.450205249181869e-141
Csrp1,2.3441945944715928e-141,1.63830939723421,0.999,0.79,4.922808648390345e-137
Ugt8a,4.318078373788288e-140,-1.7052157141780184,0.665,0.987,9.067964584955404e-136
Sec11c,1.3571757600091598e-134,1.785693860631536,0.987,0.743,2.8500690960192355e-130
Hist1h1c,1.562851962318979e-128,-2.043533264251333,0.21,0.854,3.281989120869856e-124
Gamt,1.5236424256613506e-121,-1.8626747514942392,0.335,0.901,3.1996490938888366e-117
Ckb,3.4878678687105157e-120,1.1232579121646271,0.999,0.983,7.324522524292082e-116
Gsn,6.364514293704372e-117,-1.564784608699723,0.954,0.994,1.3365480016779182e-112
Glul,1.5074021601679537e-115,2.256943987659689,0.972,0.833,3.1655445363527027e-111
Gde1,5.53776340018652e-115,-1.8769875492997679,0.23,0.8,1.1629303140391692e-110
Ptgds,1.3028286101651893e-109,2.7207355095493133,0.931,0.648,2.7359400813468976e-105
Atxn7l3b,1.5647038333227296e-109,-1.5870857443898791,0.402,0.895,3.2858780499777322e-105
Mgll,1.2943556953522099e-107,-1.5601610666657066,0.212,0.803,2.718146960239641e-103
Cldn11,6.982920323163647e-104,-0.7080214454481064,1,1,1.4664132678643657e-99
Marcksl1,8.059796420479351e-104,-1.5238231381088547,0.139,0.713,1.6925572483006636e-99
Car2,4.701555453988847e-103,1.4435039891661852,0.994,0.985,9.873266453376579e-99
Tmeff2,1.9262156225955353e-100,-1.1357128362209203,0.891,0.998,4.045052807450624e-96
Gatm,1.10159474866279e-95,1.1996999189695021,0.996,0.966,2.313348972191859e-91
2310044H10Rik,5.297129155936176e-94,-1.2914365640125085,0.427,0.903,1.112397122746597e-89
Pfn1,8.2423649123603e-92,-1.3676191919582075,0.136,0.687,1.730896631595663e-87
Pcyt2,9.937442697807347e-89,-1.2171970128143665,0.583,0.963,2.0868629665395426e-84
Stmn4,1.1387430383671066e-87,0.8515560454051494,0.999,0.993,2.3913603805709237e-83
Tmem151a,1.6474695257291545e-85,-1.4777983858037833,0.434,0.839,3.4596860040312245e-81
Qdpr,1.5574747116823525e-84,1.0472058566762414,0.997,0.953,3.2706968945329404e-80
0610010O12Rik,2.028161977373833e-83,1.2774855811421506,0.896,0.697,4.25914015248505e-79
H2afj,5.076780350481427e-83,-1.61190742655765,0.107,0.592,1.0661238736010997e-78
Mobp,5.412374210430644e-81,-0.6788366310856029,1,1,1.1365985841904352e-76
Pex5l,5.949857864854742e-81,1.74554530424245,0.72,0.257,1.2494701516194959e-76
Mog,5.6341272363733396e-80,-0.697998204442297,0.999,1,1.1831667196384013e-75
Tomm20,8.684968161505118e-80,-1.1801422397273442,0.092,0.575,1.8238433139160748e-75
Cox5a,5.845001204502005e-79,-1.2676122825485978,0.165,0.669,1.227450252945421e-74
Pde6d,6.54220148859855e-79,-1.2371029966304863,0.235,0.764,1.3738623126056954e-74
Mrfap1,1.8043204303168692e-76,-1.250219404410282,0.464,0.867,3.789072903665425e-72
Arpc1b,1.183772965395805e-73,-1.2865683445428688,0.568,0.929,2.4859232273311904e-69
Sept4,2.459796470760671e-73,0.6004271625535029,1,1,5.165572588597409e-69
2310036O22Rik,1.0780464611814992e-71,-1.1071452266850752,0.095,0.554,2.2638975684811483e-67
Anks1b,5.4372849919120466e-71,-1.1683795543324458,0.375,0.839,1.1418298483015298e-66
Rap1a,1.8854958466427732e-70,-0.9475382384213038,0.786,0.987,3.959541277949824e-66
Tmem93,3.515596930602575e-70,-1.0600890644756245,0.097,0.556,7.382753554265408e-66
1110007C09Rik,1.1819130374923256e-68,-1.2004366753292723,0.223,0.708,2.482017378733884e-64
5430435G22Rik,1.5979495046298292e-68,-1.0237157134782071,0.056,0.466,3.3556939597226414e-64
Tnfaip6,1.6119208101290561e-66,1.3541645051080582,0.835,0.584,3.385033701271018e-62
Tspan17,3.4144748618707396e-65,-0.9955261036469752,0.054,0.446,7.170397209928553e-61
Sqle,3.7041322348557163e-64,-1.2074560288395515,0.243,0.702,7.778677693197004e-60
Cyp51,7.835982380163695e-64,-1.2028736289249244,0.293,0.749,1.6455562998343757e-59
Igsf8,9.437562754761328e-64,-1.184976457428487,0.473,0.899,1.9818881784998788e-59
Tspan15,1.0062278283205074e-62,-1.1719402429153443,0.174,0.616,2.1130784394730657e-58
Mapt,5.490227528720297e-62,0.85633818490285,0.963,0.906,1.1529477810312623e-57
Ier2,1.5119863064779754e-61,-1.49757397443316,0.074,0.463,3.1751712436037483e-57
Tmem66,1.3039053144893191e-60,-1.0460619557049933,0.307,0.757,2.7382011604275703e-56
Tmem9b,2.780605772209963e-60,-1.030573232675986,0.303,0.758,5.839272121640922e-56
Tspan2,4.6080020891637623e-60,-0.8082207074050216,0.891,0.994,9.6768043872439e-56
Rab11a,1.1056862950171385e-58,-0.9479845458161862,0.113,0.528,2.3219412195359907e-54
Bnip3l,1.458557217021339e-57,0.8678047903917361,0.945,0.906,3.0629701557448117e-53
Dbi,1.172583701223474e-56,0.7774075571710521,0.996,0.978,2.4624257725692956e-52
Ptn,1.7938806106937042e-56,-0.8329708985621287,0.715,0.961,3.767149282456779e-52
Cryab,8.703576515717578e-56,0.5099323554623414,1,0.987,1.8277510683006915e-51
Sept7,1.763411084701377e-55,0.6748537477975374,0.999,0.996,3.703163277872892e-51
Ubb,2.573095280316171e-55,0.4481651316326065,1,1,5.403500088663959e-51
2810468N07Rik,4.2854659612037875e-54,-0.9316697212725367,0.687,0.948,8.999478518527954e-50
Ndufab1,7.714033686196519e-54,-0.9595634217146506,0.203,0.637,1.619947074101269e-49
Rnf7,1.2592781430201648e-53,0.7213161418021912,0.992,0.972,2.644484100342346e-49
Gpm6b,1.1425404658879596e-52,0.7383915272758195,0.997,0.955,2.399334978364715e-48
Selm,2.4073318705724363e-52,1.020128675995609,0.881,0.73,5.055396928202116e-48
Ube2d2,1.2004850961929709e-51,-0.93389148533351,0.229,0.654,2.521018702005239e-47
Cyc1,1.6757374061135982e-51,-0.8752227355749802,0.143,0.543,3.519048552838556e-47
Fdps,5.166153133767294e-51,-1.0556276272101965,0.518,0.854,1.0848921580911317e-46
Eef1a1,8.026764419523278e-51,0.6919161806435259,0.994,0.993,1.6856205280998885e-46
Idi1,1.1164149059037633e-50,-1.0238027473636295,0.161,0.564,2.344471302397903e-46
Sox8,2.1182744321077922e-50,-1.0839761699256532,0.159,0.56,4.448376307426364e-46
Eif1,2.70757897680452e-50,0.45382237722486085,1,1,5.6859158512894924e-46
Rcan2,1.157881918112214e-49,1.2962829691189452,0.66,0.363,2.431552028035649e-45
Tubb4a,1.771605653649489e-49,0.656997978807059,0.996,0.991,3.720371872663927e-45
Ptma,4.161986762702795e-49,0.44924385926326416,1,1,8.74017220167587e-45
Hmgn3,7.038345065196712e-49,-0.8991450760277886,0.364,0.788,1.4780524636913095e-44
Uqcrfs1,2.130517608234202e-48,-0.8035500759544154,0.091,0.446,4.474086977291824e-44
Itih3,1.3471705701458726e-47,-0.936998564184162,0.284,0.708,2.8290581973063326e-43
Fa2h,5.996187828098864e-47,-0.8635213886629285,0.528,0.88,1.2591994439007614e-42
Apoe,6.781210658284499e-47,1.476579950605009,0.67,0.358,1.4240542382397447e-42
Ccdc28b,6.783264010365567e-47,-0.8680101746094694,0.208,0.614,1.424485442176769e-42
Gnb2,8.993244326413696e-47,-0.9029645060885456,0.253,0.655,1.888581308546876e-42
Scarb2,1.927098219573156e-46,-0.8753279479592153,0.15,0.528,4.0469062611036275e-42
Hmgcr,3.500863490051154e-46,-0.8632868437559922,0.113,0.47,7.351813329107423e-42
Bace2,4.101620921715081e-46,-0.7001542140648729,0.009,0.262,8.613403935601669e-42
Clta,5.472598392884274e-46,-0.8792608310103004,0.246,0.642,1.1492456625056975e-41
Sez6l2,1.1447525537002298e-45,0.9928025841054278,0.907,0.728,2.4039803627704827e-41
Gm15440,1.3020887871124634e-45,-0.8705980856286932,0.389,0.807,2.7343864529361734e-41
Snx3,2.6839771887621518e-45,-0.8582542841592549,0.368,0.772,5.636352096400519e-41
Secisbp2l,1.3354831736044756e-44,-0.8884921141972599,0.444,0.826,2.8045146645693987e-40
Stmn1,1.36389977867261e-44,0.4962877480121417,0.999,0.993,2.864189535212481e-40
Pebp1,1.3954431333614446e-44,0.7666250829909949,0.927,0.85,2.9304305800590338e-40
Aspa,1.708311335182425e-44,0.7556363555334134,0.962,0.884,3.5874538038830924e-40
Tspan3,1.804451765983371e-44,-0.8263147365684229,0.339,0.747,3.7893487085650785e-40
Mt1,2.3621359662320697e-44,1.0471332887887583,0.922,0.779,4.960485529087346e-40
Snf8,2.57312896485309e-44,-0.7584170245981291,0.072,0.393,5.403570826191489e-40
Slc25a38,2.7678458628808773e-44,-0.8648566266281102,0.146,0.515,5.812476312049842e-40
Junb,3.697310147388171e-44,-1.2642230196881523,0.151,0.504,7.764351309515158e-40
Sgk1,1.0313297588380127e-43,1.3221290941738637,0.647,0.345,2.1657924935598265e-39
Serpinb1a,1.1766828385968944e-43,1.7902477679075635,0.468,0.129,2.4710339610534783e-39
Dhcr24,2.0195910969321056e-43,-0.7794060461117056,0.077,0.391,4.241141303557422e-39
Apod,2.3112929943393083e-43,1.014184044037612,0.983,0.861,4.8537152881125475e-39
Etv1,8.535820741911517e-43,1.172086733930478,0.767,0.524,1.7925223558014187e-38
Malat1,9.0639791654002e-42,-0.36192011107306143,1,1,1.903435624734042e-37
Pmp22,1.395679692538915e-41,1.5190859368554412,0.497,0.152,2.9309273543317217e-37
Pppde2,2.809655600956502e-41,-0.8599966467719071,0.547,0.839,5.9002767620086545e-37
Ypel3,5.458878962411185e-41,-0.8149606291099234,0.116,0.448,1.1463645821063489e-36
Man1a,9.709004900214301e-41,-0.7836620755544487,0.092,0.404,2.0388910290450034e-36
Zcrb1,1.1969685498997832e-40,-0.7245190976564906,0.157,0.519,2.5136339547895446e-36
Rsu1,1.3011586174573702e-40,1.105701592575059,0.586,0.303,2.7324330966604774e-36
Adssl1,2.7929013116444557e-40,-0.8789189001236266,0.373,0.732,5.865092754453357e-36
Phyhipl,3.0168060563771388e-40,-0.8800152443474798,0.254,0.64,6.335292718391991e-36
Mbp,3.9538950782536226e-40,-0.5022162830461863,1,1,8.303179664332607e-36
Cnp,4.16163065594519e-40,-0.3130318433526744,1,1,8.739424377484899e-36
Plat,4.6039918176327244e-40,-0.8344084131408448,0.164,0.526,9.668382817028721e-36
Schip1,2.0405685857715778e-39,-0.7750864851600328,0.561,0.873,4.2851940301203133e-35
Ubc,3.9600911453913055e-39,0.6801048328802111,0.994,0.981,8.316191405321742e-35
Rexo2,5.861390484460927e-39,-0.8120710950193235,0.303,0.685,1.2308920017367947e-34
Gltp,1.5135214944181542e-38,-0.6465429641211538,0.797,0.955,3.1783951382781237e-34
Glrx2,2.0857378171475334e-38,-0.682886594991998,0.091,0.401,4.38004941600982e-34
Gstp1,2.6272225152942373e-38,1.0203038262947604,0.84,0.713,5.5171672821178985e-34
Fis1,2.9782271033588673e-38,0.6890094034335417,0.909,0.865,6.254276917053621e-34
Sh3bgrl3,3.1248819897440894e-38,0.7965926912488559,0.917,0.854,6.5622521784625876e-34
Ndrg2,9.559031849774365e-38,1.299473634791322,0.463,0.155,2.0073966884526165e-33
Poc1a,1.314488154231554e-37,-0.909597420533066,0.256,0.61,2.7604251238862634e-33
Fbxo7,3.0367998880813673e-37,1.0866540827483926,0.598,0.343,6.377279764970871e-33
Mrps34,4.472169023920383e-37,-0.5817828238239029,0.049,0.313,9.391554950232804e-33
Elovl7,6.064407489419652e-37,-0.774157974911535,0.458,0.803,1.273525572778127e-32
Golga7,6.63559375964421e-37,-0.6450227684265637,0.776,0.97,1.3934746895252842e-32
Gstm1,6.8274997678485826e-37,1.2951198684738683,0.425,0.125,1.4337749512482023e-32
Faim2,7.776536389759839e-37,0.904687127938776,0.708,0.485,1.6330726418495663e-32
Nudt4,9.947907915056245e-37,-0.9142890591248614,0.27,0.616,2.0890606621618114e-32
Tmod2,1.2030064321233727e-36,0.8696073356428244,0.806,0.637,2.5263135074590827e-32
9530059O14Rik,1.3585085761890419e-36,-0.722620198038235,0.074,0.352,2.852868009996988e-32
Gpx4,1.6706147171430865e-36,0.5005436889255885,0.995,0.991,3.5082909060004817e-32
Gstm7,4.7659787966422546e-36,1.064301049540018,0.708,0.517,1.0008555472948734e-31
Psap,7.41360170940083e-36,0.5768463215027508,0.971,0.957,1.5568563589741743e-31
Cldn14,7.642116086212158e-36,-0.6757262395401997,0.151,0.493,1.6048443781045532e-31
Mmd2,9.017908479325254e-36,-0.7996430423013049,0.11,0.408,1.8937607806583034e-31
Rab14,1.8537185666082843e-35,-0.6841779458685158,0.49,0.839,3.892808989877397e-31
Tmem5,1.8908007247126686e-35,-0.7179540170358963,0.179,0.521,3.970681521896604e-31
Npdc1,3.6442751605906164e-35,-0.751630387717672,0.212,0.558,7.652977837240295e-31
Tm2d1,4.2774653186184587e-35,-0.6101777532934973,0.074,0.356,8.982677169098763e-31
Tmbim6,5.997266878045812e-35,0.5587663037054176,0.974,0.961,1.2594260443896206e-30
Ttyh1,6.057184300904272e-35,-0.8599514589815626,0.216,0.554,1.2720087031898972e-30
Cd47,7.857385947861562e-35,-0.7045160041481549,0.321,0.702,1.650051049050928e-30
Insc,1.0649655466760038e-34,-0.6757816053389512,0.153,0.491,2.236427648019608e-30
Atp6ap1,1.8856471302098314e-34,0.7381311780983437,0.821,0.687,3.959858973440646e-30
Acaa1a,5.464748267001899e-34,-0.596178470652059,0.084,0.371,1.1475971360703988e-29
Hsp90aa1,6.5171942091525905e-34,0.5002770812967281,0.999,0.993,1.368610783922044e-29
Fez2,6.6498461581005675e-34,-0.5817253684405024,0.056,0.311,1.3964676932011192e-29
S100a1,1.0289513434509114e-33,1.20816722597384,0.616,0.388,2.160797821246914e-29
Gng12,1.2453561756763383e-33,-0.891259839022648,0.404,0.755,2.6152479689203103e-29
Btf3,1.8729317554145325e-33,0.6684572925658729,0.907,0.854,3.933156686370518e-29
Actb,2.5377965334940995e-33,0.26913938414418137,1,1,5.329372720337609e-29
Npc2,2.5908040934509626e-33,-0.5866023939694838,0.862,0.974,5.440688596247021e-29
Mlf2,2.8695223052209046e-33,-0.7145159539024579,0.473,0.801,6.0259968409639e-29
Aacs,4.976466550606649e-33,-0.6317141837311187,0.037,0.264,1.0450579756273963e-28
Ppdpf,1.003613285924007e-32,-0.6924982275377847,0.503,0.835,2.1075879004404145e-28
Dda1,1.4122301169188953e-32,-0.6273372661857142,0.125,0.427,2.96568324552968e-28
Mal,2.355025628999699e-32,-0.4401846975858055,0.996,0.985,4.945553820899368e-28
Kctd13,2.552659126704853e-32,0.8711097120535682,0.797,0.657,5.360584166080191e-28
Barx2,4.329649451098609e-32,-0.6534714970311338,0.014,0.204,9.09226384730708e-28
Ninj1,4.4326737012289204e-32,-0.7528208301182266,0.087,0.354,9.308614772580733e-28
Ppp1r14a,5.765132868412492e-32,-0.9169950207318065,0.643,0.807,1.2106779023666234e-27
Gal3st1,9.813079495564465e-32,-0.6524514569919948,0.142,0.44,2.0607466940685375e-27
Mgp,1.5615113245357868e-31,-1.2423426765980752,0.008,0.185,3.279173781525152e-27
Xaf1,3.0581447568360803e-31,1.0083353875189918,0.276,0.032,6.4221039893557686e-27
Mtdh,6.213713291877278e-31,-0.6912114791011169,0.257,0.594,1.3048797912942283e-26
Slc35b2,7.257254188720585e-31,-0.7125741049973352,0.242,0.575,1.524023379631323e-26
Mast4,1.039888535578949e-30,0.9386996091778861,0.652,0.457,2.183765924715793e-26
Osbpl1a,1.1412205324369411e-30,-0.6161158127432094,0.639,0.91,2.3965631181175764e-26
Gabbr1,1.3897503960636734e-30,-0.7057015986094246,0.303,0.646,2.918475831733714e-26
Cxx1a,2.1053152663472486e-30,-0.5941887086526777,0.137,0.434,4.421162059329222e-26
Prnp,2.920601640509496e-30,0.6234672523059523,0.931,0.918,6.133263445069942e-26
Cck,3.323644665468819e-30,-0.8358978527869871,0.093,0.36,6.97965379748452e-26
Gadd45gip1,4.508922800472192e-30,-0.6203348825609079,0.128,0.418,9.468737880991602e-26
Auh,5.40247743043458e-30,-0.597054863390146,0.092,0.358,1.1345202603912617e-25
Tpd52,6.348538837478267e-30,-0.687639709545631,0.437,0.777,1.3331931558704361e-25
Nol7,8.145611789323684e-30,-0.6504722942558777,0.145,0.442,1.7105784757579737e-25
Cntn1,9.738526829330683e-30,-0.7151500319803633,0.155,0.44,2.0450906341594434e-25
Slc25a3,1.2048539766921969e-29,-0.6943092187515236,0.35,0.697,2.5301933510536134e-25
Ccdc85b,1.9878452899652194e-29,-0.5111384822220603,0.04,0.253,4.174475108926961e-25
Psat1,2.669281485466713e-29,0.7230200890939602,0.858,0.732,5.605491119480097e-25
Bin1,3.30022522036931e-29,-0.6896627365842143,0.826,0.94,6.930472962775552e-25
Srrm2,5.596865268741875e-29,-0.7286688092812554,0.349,0.665,1.1753417064357937e-24
Mff,5.930352128151043e-29,-0.5893134088440276,0.12,0.397,1.245373946911719e-24
Mettl7a1,1.2627711688169161e-28,1.086675951617255,0.455,0.208,2.651819454515524e-24
Mif,1.6889488169363743e-28,0.7478394073360612,0.825,0.747,3.546792515566386e-24
Insig1,2.152152160651476e-28,-0.9104826075049569,0.161,0.453,4.5195195373681e-24
Hist1h2bc,2.1718787462546977e-28,-0.5685835366872829,0.774,0.961,4.560945367134865e-24
Mrps26,2.3714504657394567e-28,-0.5351689990218766,0.086,0.333,4.9800459780528595e-24
Ifi27l1,2.3851922399129293e-28,0.9958447781944976,0.455,0.197,5.008903703817152e-24
Gng11,4.087161391846419e-28,0.9221009795952364,0.78,0.545,8.58303892287748e-24
Serp1,4.5176843589297985e-28,-0.4971206168858429,0.07,0.307,9.487137153752576e-24
Ccnl2,4.9243966569136315e-28,-0.5666161866483647,0.093,0.348,1.0341232979518627e-23
Vmp1,8.621633946634174e-28,0.5769451704191639,0.95,0.925,1.8105431287931764e-23
Phlda1,1.0855734869521496e-27,-0.6470223456183912,0.123,0.393,2.279704322599514e-23
Slu7,1.1489618452491581e-27,0.9391206139323531,0.607,0.399,2.412819875023232e-23
Pop5,1.9578977993886817e-27,-0.5151305599147454,0.113,0.388,4.1115853787162314e-23
Hiat1,2.0227159561835778e-27,-0.5784485861380804,0.093,0.343,4.247703507985513e-23
Hist3h2ba,2.5704222979259028e-27,-0.6404349957112179,0.368,0.704,5.397886825644396e-23
Rundc3a,2.8420118816628066e-27,-0.5744441502810298,0.104,0.356,5.968224951491894e-23
Mvk,3.503985113917463e-27,-0.5779787356895616,0.121,0.39,7.358368739226673e-23
Ermn,4.760926859012911e-27,0.45851693456413756,1,0.996,9.997946403927112e-23
1110065P20Rik,5.021705473768603e-27,-0.5566134488141088,0.152,0.436,1.0545581494914067e-22
Fam108b,5.86094510877829e-27,-0.6193905143729582,0.252,0.569,1.230798472843441e-22
Lap3,5.904986774378048e-27,0.700981054958608,0.779,0.691,1.24004722261939e-22
Gnb4,6.093552738496601e-27,-0.6514592192453131,0.22,0.526,1.2796460750842862e-22
Ptpla,6.387901506525473e-27,-0.6095467985855599,0.176,0.466,1.3414593163703493e-22
Rab3a,6.454995537504971e-27,-0.6904774340711297,0.357,0.689,1.3555490628760439e-22
Phlda3,1.0041413540453787e-26,-0.6243617651556903,0.12,0.376,2.1086968434952952e-22
Trf,1.6890131775241436e-26,0.6540354311881584,1,0.993,3.5469276728007016e-22
Hspa1a,3.093980479851265e-26,1.4500807610298483,0.308,0.075,6.497359007687656e-22
Dock10,3.682742673743062e-26,-0.6442493092605104,0.263,0.573,7.73375961486043e-22
Cnbp,4.127431068094806e-26,0.7060091828880839,0.775,0.685,8.667605242999093e-22
Mrps24,4.155891289100696e-26,-0.41320859706695634,0.028,0.212,8.727371707111461e-22
Mkrn1,7.835321337767684e-26,-0.5435918179917852,0.137,0.408,1.6454174809312137e-21
Pafah1b1,8.265201020873633e-26,-0.6305933620075657,0.361,0.67,1.735692214383463e-21
Cd63,9.101248814497289e-26,0.5969956409482542,0.89,0.758,1.9112622510444308e-21
Nfix,1.0417568889126709e-25,0.842313655572174,0.682,0.556,2.187689466716609e-21
Park7,1.1414090004115464e-25,0.6238500354564289,0.845,0.787,2.3969589008642475e-21
Ranbp1,5.247206692464509e-25,-0.5389361034377984,0.235,0.551,1.1019134054175468e-20
Gm16517,5.312035357158232e-25,-0.5293561349865903,0.242,0.554,1.1155274250032287e-20
Elovl6,5.357333915493338e-25,-0.5951977902612903,0.269,0.584,1.1250401222536009e-20
Eif3j,6.626881905573728e-25,-0.554632153146673,0.142,0.408,1.391645200170483e-20
Cxx1b,7.067192528677361e-25,-0.5516554373128084,0.231,0.534,1.484110431022246e-20
Pdia3,7.8675454128252935e-25,-0.612991414633181,0.243,0.549,1.6521845366933116e-20
Ank2,9.869443272170077e-25,0.7105966792711094,0.802,0.732,2.072583087155716e-20
Crtac1,1.1822409071334876e-24,-0.5433521799732695,0.081,0.301,2.482705904980324e-20
Ccdc72,1.4433406306171373e-24,-0.5279194004663952,0.606,0.86,3.031015324295988e-20
Acsl3,1.5774094543063446e-24,-0.5941438159605923,0.202,0.493,3.312559854043324e-20
B3gnt9-ps,2.3009018726023944e-24,-0.4236028599582843,0.031,0.204,4.831893932465028e-20
Snrpb,4.4396264806261154e-24,0.6971058846612312,0.73,0.607,9.323215609314842e-20
Plekha1,4.5946526018567436e-24,-0.6291564888737013,0.322,0.633,9.648770463899162e-20
Thoc3,5.475589725382163e-24,-0.45122050629745813,0.096,0.335,1.149873842330254e-19
Stx6,6.053304788606516e-24,-0.48000394603348995,0.06,0.262,1.2711940056073683e-19
Cd9,6.427935483628148e-24,0.5794612901995762,0.936,0.869,1.3498664515619111e-19
Slc22a23,8.828068235565379e-24,-0.5227861153884954,0.145,0.403,1.8538943294687295e-19
Elovl1,9.086683533200422e-24,-0.5516111408685536,0.676,0.903,1.9082035419720885e-19
Rab34,9.42489279704986e-24,-0.3892435882402505,0.024,0.185,1.9792274873804706e-19
Ctps,9.779727827719866e-24,-0.8324425359584767,0.133,0.371,2.0537428438211719e-19
Dnlz,1.0622372430331277e-23,-0.39856375239687064,0.04,0.225,2.230698210369568e-19
Inppl1,1.068385766616979e-23,-0.43983761316597525,0.029,0.197,2.243610109895656e-19
Tmem203,1.2921366367255382e-23,-0.41007031572999925,0.041,0.223,2.71348693712363e-19
Ube2s,1.517796610084923e-23,-0.4690066938392305,0.051,0.242,3.187372881178338e-19
Thra,1.5431728262432585e-23,-0.572052709201641,0.486,0.785,3.2406629351108427e-19
Gramd3,1.653304542087782e-23,-0.588411833622785,0.198,0.481,3.4719395383843423e-19
Trim35,1.9375041132454755e-23,-0.6582985264494863,0.262,0.564,4.0687586378154985e-19
Srd5a1,1.9704902740184897e-23,-0.5728588590173446,0.22,0.513,4.1380295754388284e-19
Dynll1,2.097493577243683e-23,-0.4793488874696883,0.832,0.972,4.404736512211734e-19
Zfand6,2.655836705134647e-23,-0.5202036610603814,0.115,0.352,5.577257080782758e-19
Morf4l2,5.780611546873586e-23,-0.585952512658199,0.431,0.772,1.213928424843453e-18
Reep5,7.219976420233974e-23,-0.3695228697366204,0.976,0.989,1.5161950482491344e-18
Ptplb,8.845346904077942e-23,-0.4240756614923117,0.052,0.242,1.8575228498563676e-18
Pdlim1,9.193288843992749e-23,0.7981081648974072,0.231,0.039,1.9305906572384773e-18
Ube2g1,1.0834566360964754e-22,-0.511012520879193,0.224,0.509,2.2752589358025983e-18
Dazap1,1.328381857734149e-22,-0.5104011463382401,0.116,0.348,2.7896019012417132e-18
Gss,1.612749306793039e-22,-0.6187883227481961,0.316,0.616,3.3867735442653822e-18
Pdlim2,1.7352299131959444e-22,-0.4000575776713786,0.912,0.993,3.643982817711483e-18
Sc4mol,1.9808835453328324e-22,-0.589799513978192,0.472,0.764,4.159855445198948e-18
Ring1,2.0572607023300388e-22,-0.3879045681206896,0.07,0.277,4.320247474893081e-18
Padi2,2.1219642195966547e-22,-0.47909014745285333,0.107,0.335,4.456124861152975e-18
Itm2b,2.3791600610740777e-22,-0.39533391779942484,0.963,0.993,4.9962361282555634e-18
Sirt2,2.905717278973672e-22,-0.6370634977507352,0.978,0.994,6.102006285844711e-18
Mvd,3.8048760509412104e-22,-0.4603429858542888,0.114,0.348,7.990239706976543e-18
Hspa8,5.306379464085133e-22,0.3381552705587625,1,1,1.114339687457878e-17
Nudt8,5.516890997670705e-22,-0.315749839790698,0.015,0.157,1.1585471095108481e-17
Birc2,7.103713693127382e-22,-1.1696335070915784,0.073,0.264,1.4917798755567502e-17
Strn,7.199570456828233e-22,-0.5262340664452405,0.187,0.455,1.511909795933929e-17
Sdf2l1,7.394049403918715e-22,-0.4987916660812747,0.095,0.315,1.55275037482293e-17
Tsc22d1,9.320756100706151e-22,-0.7292832679590922,0.211,0.474,1.957358781148292e-17
Ppia,1.1642563853023282e-21,0.6536633741560687,0.858,0.807,2.444938409134889e-17
Nudt16,1.2833046221034878e-21,-0.3952450961977161,0.041,0.212,2.6949397064173245e-17
Tmem141,1.31245592137979e-21,-1.074335128529153,0.317,0.584,2.756157434897559e-17
Ppp2r2a,1.3143057798431694e-21,-0.53814043130979206,0.252,0.536,2.7600421376706557e-17
Ywhaq,1.4312838464493028e-21,0.3218372635029061,1,1,3.0056960775435356e-17
Gapdh,1.863140045473321e-21,0.5787622727625328,0.858,0.796,3.912594095493974e-17
Fnta,1.8884931149941435e-21,-0.48527334272076117,0.106,0.328,3.965835541487701e-17
Ddit4,1.9020770483588867e-21,-0.4947092422914161,0.445,0.762,3.994361801553662e-17
Stub1,2.1325386492004478e-21,-0.5060484569288152,0.182,0.44,4.4783311633209405e-17
Strap,2.2289556813947496e-21,-0.40224466474261356,0.06,0.249,4.680806930928974e-17
Pak3,2.3647811510516804e-21,-0.4487174399318729,0.1,0.318,4.966040417208529e-17
Fdft1,2.4200657112586633e-21,-0.5347401744843874,0.293,0.579,5.082137993643193e-17
Yipf3,2.4484768416306133e-21,-0.5333428149823606,0.237,0.519,5.141801367424288e-17
Cisd1,3.0506879345634205e-21,-0.49727860657078793,0.717,0.916,6.406444662583182e-17
Nap1l3,3.0682163121581827e-21,-0.5319274135329138,0.059,0.242,6.443254255532183e-17
Gemin7,4.299925452384191e-21,-0.42320381871423796,0.088,0.3,9.029843450006801e-17
Asnsd1,4.334665952457633e-21,-0.3491756240742888,0.037,0.202,9.102798500161029e-17
Qk,4.650786229221301e-21,-0.3740326356326733,0.946,0.993,9.766651081364731e-17
Hint1,5.06118853743688e-21,0.48713911188332437,0.941,0.923,1.0628495928617449e-16
Coro2b,5.616066240380782e-21,-0.46779301654687827,0.078,0.273,1.1793739104799641e-16
Pdk3,5.620503097951227e-21,-0.41447952952055783,0.075,0.273,1.1803056505697576e-16
Slc25a4,6.645507221405466e-21,0.36935699750011963,0.988,0.983,1.395556516495148e-16
Sh3gl3,7.423445854538992e-21,-0.5990535973836357,0.121,0.339,1.5589236294531883e-16
Zdhhc20,8.123201903155011e-21,0.8643527998846927,0.569,0.388,1.7058723996625525e-16
Pcdh9,1.0625464805233976e-20,-0.4863272241888672,0.687,0.884,2.231347609099135e-16
Cox4nb,1.17871122869677e-20,-0.4335459780027041,0.143,0.384,2.475293580263217e-16
Bfsp2,1.2485283503559059e-20,0.8288776138573049,0.623,0.472,2.6219095357474025e-16
Tsen34,1.3456216772335838e-20,-0.37691866816989483,0.056,0.238,2.825805522190526e-16
